volume_m3,temp_k,throat_area_m2,time_ms,x_m,area_ratio,rho,temp_station_k,pressure_pa,speed_m_s,n_h,n_third,k_eff_m6_s,tau_exp_s,tau_rec_s,damkohler,verdict,store_held,margin_decades
200,10000,4,0.038272,0.2577,1.22025,9.695975e-01,7464.07,1.696140e+07,7440.53,1.285573e+26,1.645173e+26,5.877614e-45,1.114344e-04,8.044346e-09,1.385252e+04,equilibrium,0.846273,3.1415
200,10000,4,0.042013,0.2857,1.24420,9.386004e-01,7409.15,1.626269e+07,7538.33,1.242308e+26,1.589136e+26,5.923942e-45,1.151285e-04,8.550647e-09,1.346431e+04,equilibrium,0.842735,3.1292
200,10000,4,0.045872,0.3150,1.26922,9.085942e-01,7355.28,1.559422e+07,7633.76,1.200500e+26,1.535012e+26,5.970098e-45,1.187771e-04,9.089599e-09,1.306736e+04,equilibrium,0.839211,3.1162
200,10000,4,0.049849,0.3455,1.29533,8.795472e-01,7302.41,1.495455e+07,7726.93,1.160098e+26,1.482737e+26,6.016086e-45,1.223987e-04,9.663340e-09,1.266630e+04,equilibrium,0.835701,3.1026
200,10000,4,0.053943,0.3773,1.32252,8.514289e-01,7250.51,1.434235e+07,7817.96,1.121054e+26,1.432248e+26,6.061910e-45,1.260095e-04,1.027415e-08,1.226471e+04,equilibrium,0.832206,3.0887
200,10000,4,0.058155,0.4105,1.35083,8.242095e-01,7199.53,1.375636e+07,7906.94,1.083321e+26,1.383484e+26,6.107575e-45,1.296234e-04,1.092446e-08,1.186543e+04,equilibrium,0.828726,3.0743
200,10000,4,0.062484,0.4449,1.38025,7.978602e-01,7149.45,1.319536e+07,7993.96,1.046855e+26,1.336386e+26,6.153082e-45,1.332528e-04,1.161686e-08,1.147063e+04,equilibrium,0.825263,3.0596
200,10000,4,0.066933,0.4806,1.41080,7.723533e-01,7100.22,1.265822e+07,8079.10,1.011612e+26,1.290897e+26,6.198436e-45,1.369087e-04,1.235413e-08,1.108202e+04,equilibrium,0.821817,3.0446
200,10000,4,0.071501,0.5177,1.44251,7.476619e-01,7051.82,1.214386e+07,8162.46,9.775501e+25,1.246963e+26,6.243637e-45,1.406010e-04,1.313922e-08,1.070086e+04,equilibrium,0.818388,3.0294
200,10000,4,0.076191,0.5562,1.47539,7.237598e-01,7004.20,1.165123e+07,8244.10,9.446292e+25,1.204531e+26,6.288687e-45,1.443386e-04,1.397529e-08,1.032813e+04,equilibrium,0.814977,3.0140
200,10000,4,0.081004,0.5961,1.50947,7.006219e-01,6957.36,1.117938e+07,8324.10,9.128106e+25,1.163548e+26,6.333589e-45,1.481297e-04,1.486569e-08,9.964533e+03,equilibrium,0.811584,2.9985
200,10000,4,0.085942,0.6374,1.54477,6.782236e-01,6911.25,1.072736e+07,8402.51,8.820568e+25,1.123966e+26,6.378342e-45,1.519817e-04,1.581402e-08,9.610562e+03,equilibrium,0.808210,2.9827
200,10000,4,0.091007,0.6801,1.58131,6.565414e-01,6865.86,1.029429e+07,8479.40,8.523316e+25,1.085737e+26,6.422948e-45,1.559016e-04,1.682413e-08,9.266551e+03,equilibrium,0.804854,2.9669
200,10000,4,0.096202,0.7244,1.61913,6.355524e-01,6821.15,9.879337e+06,8554.83,8.236002e+25,1.048813e+26,6.467407e-45,1.598961e-04,1.790009e-08,8.932697e+03,equilibrium,0.801518,2.9510
200,10000,4,0.101530,0.7701,1.65826,6.152343e-01,6777.12,9.481695e+06,8628.85,7.958291e+25,1.013151e+26,6.511719e-45,1.639713e-04,1.904629e-08,8.609093e+03,equilibrium,0.798202,2.9350
200,10000,4,0.106993,0.8175,1.69872,5.955658e-01,6733.73,9.100604e+06,8701.51,7.689858e+25,9.787069e+25,6.555883e-45,1.681331e-04,2.026739e-08,8.295743e+03,equilibrium,0.794905,2.9189
200,10000,4,0.112594,0.8664,1.74054,5.765261e-01,6690.96,8.735338e+06,8772.86,7.430391e+25,9.454393e+25,6.599899e-45,1.723871e-04,2.156837e-08,7.992588e+03,equilibrium,0.791628,2.9027
200,10000,4,0.118336,0.9170,1.78377,5.580951e-01,6648.80,8.385208e+06,8842.95,7.179587e+25,9.133077e+25,6.643767e-45,1.767389e-04,2.295456e-08,7.699512e+03,equilibrium,0.788371,2.8865
200,10000,4,0.124224,0.9692,1.82844,5.402533e-01,6607.23,8.049555e+06,8911.81,6.937155e+25,8.822732e+25,6.687485e-45,1.811938e-04,2.443164e-08,7.416359e+03,equilibrium,0.785133,2.8702
200,10000,4,0.130259,1.0232,1.87459,5.229819e-01,6566.23,7.727752e+06,8979.49,6.702815e+25,8.522982e+25,6.731052e-45,1.857570e-04,2.600568e-08,7.142940e+03,equilibrium,0.781917,2.8539
200,10000,4,0.136447,1.0790,1.92226,5.062626e-01,6525.78,7.419201e+06,9046.03,6.476294e+25,8.233462e+25,6.774467e-45,1.904337e-04,2.768317e-08,6.879043e+03,equilibrium,0.778720,2.8375
200,10000,4,0.142790,1.1366,1.97148,4.900779e-01,6485.87,7.123331e+06,9111.46,6.257332e+25,7.953822e+25,6.817727e-45,1.952290e-04,2.947103e-08,6.624437e+03,equilibrium,0.775543,2.8211
200,10000,4,0.149293,1.1961,2.02230,4.744105e-01,6446.48,6.839599e+06,9175.82,6.045674e+25,7.683724e+25,6.860830e-45,2.001479e-04,3.137667e-08,6.378876e+03,equilibrium,0.772387,2.8047
200,10000,4,0.155960,1.2574,2.07477,4.592440e-01,6407.61,6.567485e+06,9239.14,5.841077e+25,7.422839e+25,6.903775e-45,2.051955e-04,3.340799e-08,6.142108e+03,equilibrium,0.769252,2.7883
200,10000,4,0.162795,1.3208,2.12893,4.445624e-01,6369.23,6.306493e+06,9301.46,5.643306e+25,7.170852e+25,6.946560e-45,2.103768e-04,3.557344e-08,5.913874e+03,equilibrium,0.766136,2.7719
200,10000,4,0.169804,1.3862,2.18483,4.303502e-01,6331.34,6.056152e+06,9362.79,5.452131e+25,6.927458e+25,6.989181e-45,2.156971e-04,3.788205e-08,5.693912e+03,equilibrium,0.763041,2.7554
200,10000,4,0.176989,1.4537,2.24252,4.165923e-01,6293.91,5.816009e+06,9423.18,5.267335e+25,6.692362e+25,7.031636e-45,2.211613e-04,4.034347e-08,5.481960e+03,equilibrium,0.759966,2.7389
200,10000,4,0.184358,1.5234,2.30205,4.032742e-01,6256.95,5.585633e+06,9482.64,5.088703e+25,6.465279e+25,7.073923e-45,2.267748e-04,4.296802e-08,5.277758e+03,equilibrium,0.756911,2.7224
200,10000,4,0.191913,1.5952,2.36348,3.903819e-01,6220.43,5.364613e+06,9541.21,4.916031e+25,6.245935e+25,7.116037e-45,2.325428e-04,4.576671e-08,5.081046e+03,equilibrium,0.753877,2.7060
200,10000,4,0.199661,1.6694,2.42686,3.779017e-01,6184.35,5.152553e+06,9598.91,4.749121e+25,6.034064e+25,7.157977e-45,2.384706e-04,4.875133e-08,4.891571e+03,equilibrium,0.750863,2.6894
200,10000,4,0.207608,1.7459,2.49225,3.658205e-01,6148.70,4.949080e+06,9655.75,4.587782e+25,5.829411e+25,7.199740e-45,2.445637e-04,5.193448e-08,4.709082e+03,equilibrium,0.747868,2.6729
200,10000,4,0.215757,1.8248,2.55970,3.541256e-01,6113.47,4.753832e+06,9711.78,4.431828e+25,5.631728e+25,7.241321e-45,2.508277e-04,5.532962e-08,4.533335e+03,equilibrium,0.744894,2.6564
200,10000,4,0.224116,1.9062,2.62928,3.428045e-01,6078.64,4.566466e+06,9767.00,4.281081e+25,5.440776e+25,7.282717e-45,2.572682e-04,5.895116e-08,4.364091e+03,equilibrium,0.741939,2.6399
200,10000,4,0.232690,1.9902,2.70106,3.318453e-01,6044.22,4.386654e+06,9821.43,4.135368e+25,5.256325e+25,7.323925e-45,2.638910e-04,6.281449e-08,4.201117e+03,equilibrium,0.739004,2.6234
200,10000,4,0.241486,2.0768,2.77510,3.212365e-01,6010.18,4.214081e+06,9875.11,3.994522e+25,5.078151e+25,7.364941e-45,2.707021e-04,6.693607e-08,4.044188e+03,equilibrium,0.736089,2.6068
200,10000,4,0.250509,2.1661,2.85146,3.109669e-01,5976.53,4.048448e+06,9928.04,3.858383e+25,4.906041e+25,7.405762e-45,2.777075e-04,7.133353e-08,3.893085e+03,equilibrium,0.733193,2.5903
200,10000,4,0.259766,2.2583,2.93022,3.010256e-01,5943.26,3.889466e+06,9980.25,3.726794e+25,4.739787e+25,7.446384e-45,2.849134e-04,7.602569e-08,3.747594e+03,equilibrium,0.730317,2.5738
200,10000,4,0.269264,2.3533,3.01145,2.914020e-01,5910.35,3.736861e+06,10031.75,3.599605e+25,4.579188e+25,7.486802e-45,2.923262e-04,8.103271e-08,3.607509e+03,equilibrium,0.727460,2.5572
200,10000,4,0.279010,2.4513,3.09523,2.820862e-01,5877.80,3.590369e+06,10082.55,3.476670e+25,4.424051e+25,7.527014e-45,2.999525e-04,8.637612e-08,3.472632e+03,equilibrium,0.724622,2.5407
200,10000,4,0.289011,2.5524,3.18163,2.730681e-01,5845.61,3.449739e+06,10132.69,3.357849e+25,4.274189e+25,7.567015e-45,3.077989e-04,9.207899e-08,3.342770e+03,equilibrium,0.721803,2.5241
200,10000,4,0.299274,2.6567,3.27073,2.643384e-01,5813.76,3.314730e+06,10182.17,3.243006e+25,4.129421e+25,7.606801e-45,3.158724e-04,9.816598e-08,3.217738e+03,equilibrium,0.719003,2.5076
200,10000,4,0.309807,2.7642,3.36262,2.558877e-01,5782.25,3.185110e+06,10231.00,3.132009e+25,3.989574e+25,7.646369e-45,3.241800e-04,1.046635e-07,3.097355e+03,equilibrium,0.716222,2.4910
200,10000,4,0.320618,2.8750,3.45738,2.477072e-01,5751.08,3.060660e+06,10279.21,3.024732e+25,3.854480e+25,7.685713e-45,3.327290e-04,1.115997e-07,2.981450e+03,equilibrium,0.713459,2.4744
200,10000,4,0.331714,2.9894,3.55510,2.397883e-01,5720.24,2.941167e+06,10326.80,2.921051e+25,3.723975e+25,7.724831e-45,3.415269e-04,1.190050e-07,2.869855e+03,equilibrium,0.710715,2.4579
200,10000,4,0.343105,3.1073,3.65587,2.321224e-01,5689.72,2.826430e+06,10373.79,2.820848e+25,3.597904e+25,7.763718e-45,3.505815e-04,1.269115e-07,2.762409e+03,equilibrium,0.707989,2.4413
200,10000,4,0.354799,3.2288,3.75979,2.247017e-01,5659.51,2.716254e+06,10420.19,2.724008e+25,3.476115e+25,7.802370e-45,3.599006e-04,1.353539e-07,2.658959e+03,equilibrium,0.705282,2.4247
200,10000,4,0.366804,3.3542,3.86694,2.175182e-01,5629.62,2.610453e+06,10466.02,2.630421e+25,3.358461e+25,7.840784e-45,3.694924e-04,1.443694e-07,2.559355e+03,equilibrium,0.702592,2.4081
200,10000,4,0.379130,3.4835,3.97745,2.105643e-01,5600.04,2.508851e+06,10511.29,2.539978e+25,3.244802e+25,7.878954e-45,3.793653e-04,1.539974e-07,2.463453e+03,equilibrium,0.699920,2.3915
200,10000,4,0.391786,3.6168,4.09140,2.038328e-01,5570.76,2.411276e+06,10556.01,2.452576e+25,3.135001e+25,7.916878e-45,3.895280e-04,1.642805e-07,2.371116e+03,equilibrium,0.697265,2.3750
200,10000,4,0.404783,3.7543,4.20890,1.973164e-01,5541.77,2.317564e+06,10600.19,2.368114e+25,3.028927e+25,7.954551e-45,3.999893e-04,1.752640e-07,2.282210e+03,equilibrium,0.694629,2.3584
200,10000,4,0.418129,3.8960,4.33007,1.910084e-01,5513.08,2.227561e+06,10643.84,2.286497e+25,2.926453e+25,7.991970e-45,4.107585e-04,1.869968e-07,2.196608e+03,equilibrium,0.692009,2.3418
200,10000,4,0.431835,4.0422,4.45501,1.849020e-01,5484.68,2.141115e+06,10686.97,2.207629e+25,2.827455e+25,8.029130e-45,4.218449e-04,1.995307e-07,2.114186e+03,equilibrium,0.689407,2.3251
200,10000,4,0.445912,4.1930,4.58386,1.789909e-01,5456.56,2.058083e+06,10729.59,2.131420e+25,2.731816e+25,8.066028e-45,4.332584e-04,2.129216e-07,2.034826e+03,equilibrium,0.686821,2.3085
200,10000,4,0.460371,4.3484,4.71672,1.732687e-01,5428.72,1.978327e+06,10771.72,2.057783e+25,2.639421e+25,8.102660e-45,4.450088e-04,2.272293e-07,1.958413e+03,equilibrium,0.684253,2.2919
200,10000,4,0.475223,4.5087,4.85372,1.677295e-01,5401.16,1.901716e+06,10813.37,1.986632e+25,2.550159e+25,8.139023e-45,4.571066e-04,2.425175e-07,1.884839e+03,equilibrium,0.681701,2.2753
200,10000,4,0.490480,4.6740,4.99500,1.623673e-01,5373.87,1.828123e+06,10854.53,1.917885e+25,2.463924e+25,8.175112e-45,4.695624e-04,2.588549e-07,1.813998e+03,equilibrium,0.679166,2.2586
200,10000,4,0.506153,4.8444,5.14069,1.571766e-01,5346.85,1.757426e+06,10895.23,1.851463e+25,2.380612e+25,8.210925e-45,4.823871e-04,2.763148e-07,1.745788e+03,equilibrium,0.676647,2.2420
200,10000,4,0.522255,5.0202,5.29091,1.521518e-01,5320.09,1.689510e+06,10935.47,1.787289e+25,2.300125e+25,8.246458e-45,4.955921e-04,2.949757e-07,1.680112e+03,equilibrium,0.674144,2.2253
200,10000,4,0.538800,5.2014,5.44583,1.472876e-01,5293.60,1.624262e+06,10975.26,1.725289e+25,2.222366e+25,8.281708e-45,5.091890e-04,3.149217e-07,1.616875e+03,equilibrium,0.671657,2.2087
200,10000,4,0.555799,5.3883,5.60558,1.425790e-01,5267.36,1.561577e+06,11014.60,1.665391e+25,2.147242e+25,8.316671e-45,5.231897e-04,3.362430e-07,1.555987e+03,equilibrium,0.669186,2.1920
200,10000,4,0.573266,5.5811,5.77032,1.380208e-01,5241.38,1.501351e+06,11053.52,1.607525e+25,2.074664e+25,8.351344e-45,5.376068e-04,3.590361e-07,1.497361e+03,equilibrium,0.666731,2.1753
200,10000,4,0.591216,5.7798,5.94020,1.336084e-01,5215.64,1.443486e+06,11092.00,1.551624e+25,2.004545e+25,8.385725e-45,5.524528e-04,3.834043e-07,1.440914e+03,equilibrium,0.664291,2.1586
200,10000,4,0.609663,5.9848,6.11539,1.293371e-01,5190.16,1.387887e+06,11130.07,1.497623e+25,1.936802e+25,8.419810e-45,5.677410e-04,4.094586e-07,1.386565e+03,equilibrium,0.661866,2.1419
200,10000,4,0.628621,6.1962,6.29605,1.252023e-01,5164.92,1.334466e+06,11167.73,1.445460e+25,1.871353e+25,8.453597e-45,5.834849e-04,4.373175e-07,1.334236e+03,equilibrium,0.659457,2.1252
200,10000,4,0.648106,6.4141,6.48235,1.211997e-01,5139.92,1.283134e+06,11204.99,1.395072e+25,1.808120e+25,8.487083e-45,5.996985e-04,4.671083e-07,1.283853e+03,equilibrium,0.657063,2.1085
200,10000,4,0.668133,6.6389,6.67447,1.173250e-01,5115.17,1.233808e+06,11241.84,1.346402e+25,1.747029e+25,8.520266e-45,6.163961e-04,4.989671e-07,1.235344e+03,equilibrium,0.654683,2.0918
200,10000,4,0.688720,6.8707,6.87260,1.135743e-01,5090.64,1.186409e+06,11278.31,1.299392e+25,1.688007e+25,8.553142e-45,6.335926e-04,5.330401e-07,1.188640e+03,equilibrium,0.652318,2.0751
200,10000,4,0.709019,7.1000,7.06858,1.100916e-01,5067.35,1.142719e+06,11312.93,1.255833e+25,1.633305e+25,8.584371e-45,6.517822e-04,5.679270e-07,1.147651e+03,equilibrium,0.650063,2.0598
200,10000,7,0.000057,0.0003,1.00013,1.630662e+00,8535.79,3.379091e+07,5397.90,2.225153e+26,2.863755e+26,5.106673e-45,4.490912e-06,3.073026e-09,1.461397e+03,equilibrium,0.903373,2.1648
200,10000,7,0.000987,0.0054,1.00231,1.578531e+00,8454.86,3.233013e+07,5564.02,2.149964e+26,2.766411e+26,5.156926e-45,2.862465e-05,3.260328e-09,8.779685e+03,equilibrium,0.899873,2.9435
200,10000,7,0.002794,0.0156,1.00668,1.528067e+00,8376.28,3.093804e+07,5722.86,2.077345e+26,2.672332e+26,5.206840e-45,5.560551e-05,3.459605e-09,1.607279e+04,equilibrium,0.896348,3.2061
200,10000,7,0.005333,0.0303,1.01298,1.479216e+00,8299.92,2.961097e+07,5875.08,2.007209e+26,2.581417e+26,5.256431e-45,7.813947e-05,3.671625e-09,2.128199e+04,equilibrium,0.892803,3.3280
200,10000,7,0.008493,0.0491,1.02102,1.431927e+00,8225.67,2.834549e+07,6021.27,1.939467e+26,2.493565e+26,5.305713e-45,9.728610e-05,3.897203e-09,2.496306e+04,equilibrium,0.889241,3.3973
200,10000,7,0.012192,0.0716,1.03067,1.386150e+00,8153.40,2.713837e+07,6161.94,1.874037e+26,2.408679e+26,5.354702e-45,1.138196e-04,4.137210e-09,2.751120e+04,equilibrium,0.885667,3.4395
200,10000,7,0.016361,0.0976,1.04178,1.341836e+00,8083.02,2.598658e+07,6297.51,1.810836e+26,2.326664e+26,5.403411e-45,1.283160e-04,4.392574e-09,2.921202e+04,equilibrium,0.882083,3.4656
200,10000,7,0.020949,0.1268,1.05428,1.298938e+00,8014.43,2.488727e+07,6428.38,1.749787e+26,2.247427e+26,5.451853e-45,1.412105e-04,4.664283e-09,3.027486e+04,equilibrium,0.878492,3.4811
200,10000,7,0.025915,0.1590,1.06808,1.257412e+00,7947.53,2.383777e+07,6554.89,1.690815e+26,2.170878e+26,5.500041e-45,1.528372e-04,4.953390e-09,3.085508e+04,equilibrium,0.874898,3.4893
200,10000,7,0.031226,0.1942,1.08311,1.217214e+00,7882.23,2.283555e+07,6677.35,1.633846e+26,2.096929e+26,5.547986e-45,1.634557e-04,5.261020e-09,3.106920e+04,equilibrium,0.871303,3.4923
200,10000,7,0.036855,0.2321,1.09935,1.178301e+00,7818.47,2.187826e+07,6796.01,1.578810e+26,2.025493e+26,5.595699e-45,1.732702e-04,5.588370e-09,3.100550e+04,equilibrium,0.867709,3.4914
200,10000,7,0.042783,0.2727,1.11674,1.140632e+00,7756.15,2.096365e+07,6911.13,1.525639e+26,1.956487e+26,5.643191e-45,1.824433e-04,5.936717e-09,3.073134e+04,equilibrium,0.864118,3.4876
200,10000,7,0.048992,0.3160,1.13525,1.104167e+00,7695.22,2.008963e+07,7022.92,1.474269e+26,1.889832e+26,5.690469e-45,1.911056e-04,6.307422e-09,3.029852e+04,equilibrium,0.860532,3.4814
200,10000,7,0.055470,0.3618,1.15488,1.068867e+00,7635.60,1.925422e+07,7131.59,1.424637e+26,1.825448e+26,5.737543e-45,1.993634e-04,6.701938e-09,2.974713e+04,equilibrium,0.856953,3.4734
200,10000,7,0.062206,0.4102,1.17559,1.034697e+00,7577.24,1.845553e+07,7237.30,1.376682e+26,1.763259e+26,5.784421e-45,2.073039e-04,7.121811e-09,2.910832e+04,equilibrium,0.853383,3.4640
200,10000,7,0.069191,0.4611,1.19738,1.001618e+00,7520.08,1.769182e+07,7340.23,1.330346e+26,1.703191e+26,5.831109e-45,2.149992e-04,7.568694e-09,2.840639e+04,equilibrium,0.849822,3.4534
200,10000,7,0.076421,0.5145,1.22025,9.695975e-01,7464.07,1.696140e+07,7440.53,1.285573e+26,1.645173e+26,5.877614e-45,2.225096e-04,8.044346e-09,2.766037e+04,equilibrium,0.846273,3.4419
200,10000,7,0.083890,0.5705,1.24420,9.386004e-01,7409.15,1.626269e+07,7538.33,1.242308e+26,1.589136e+26,5.923942e-45,2.298859e-04,8.550647e-09,2.688520e+04,equilibrium,0.842735,3.4295
200,10000,7,0.091596,0.6289,1.26922,9.085942e-01,7355.28,1.559422e+07,7633.76,1.200500e+26,1.535012e+26,5.970098e-45,2.371713e-04,9.089599e-09,2.609260e+04,equilibrium,0.839211,3.4165
200,10000,7,0.099537,0.6899,1.29533,8.795472e-01,7302.41,1.495455e+07,7726.93,1.160098e+26,1.482737e+26,6.016086e-45,2.444029e-04,9.663340e-09,2.529176e+04,equilibrium,0.835701,3.4030
200,10000,7,0.107712,0.7535,1.32252,8.514289e-01,7250.51,1.434235e+07,7817.96,1.121054e+26,1.432248e+26,6.061910e-45,2.516127e-04,1.027415e-08,2.448988e+04,equilibrium,0.832206,3.3890
200,10000,7,0.116122,0.8196,1.35083,8.242095e-01,7199.53,1.375636e+07,7906.94,1.083321e+26,1.383484e+26,6.107575e-45,2.588288e-04,1.092446e-08,2.369260e+04,equilibrium,0.828726,3.3746
200,10000,7,0.124767,0.8883,1.38025,7.978602e-01,7149.45,1.319536e+07,7993.96,1.046855e+26,1.336386e+26,6.153082e-45,2.660760e-04,1.161686e-08,2.290429e+04,equilibrium,0.825263,3.3599
200,10000,7,0.133649,0.9597,1.41080,7.723533e-01,7100.22,1.265822e+07,8079.10,1.011612e+26,1.290897e+26,6.198436e-45,2.733761e-04,1.235413e-08,2.212831e+04,equilibrium,0.821817,3.3449
200,10000,7,0.142771,1.0338,1.44251,7.476619e-01,7051.82,1.214386e+07,8162.46,9.775501e+25,1.246963e+26,6.243637e-45,2.807488e-04,1.313922e-08,2.136723e+04,equilibrium,0.818388,3.3297
200,10000,7,0.152136,1.1106,1.47539,7.237598e-01,7004.20,1.165123e+07,8244.10,9.446292e+25,1.204531e+26,6.288687e-45,2.882119e-04,1.397529e-08,2.062297e+04,equilibrium,0.814977,3.3144
200,10000,7,0.161746,1.1902,1.50947,7.006219e-01,6957.36,1.117938e+07,8324.10,9.128106e+25,1.163548e+26,6.333589e-45,2.957818e-04,1.486569e-08,1.989694e+04,equilibrium,0.811584,3.2988
200,10000,7,0.171606,1.2727,1.54477,6.782236e-01,6911.25,1.072736e+07,8402.51,8.820568e+25,1.123966e+26,6.378342e-45,3.034734e-04,1.581402e-08,1.919014e+04,equilibrium,0.808210,3.2831
200,10000,7,0.181721,1.3580,1.58131,6.565414e-01,6865.86,1.029429e+07,8479.40,8.523316e+25,1.085737e+26,6.422948e-45,3.113007e-04,1.682413e-08,1.850323e+04,equilibrium,0.804854,3.2672
200,10000,7,0.192095,1.4464,1.61913,6.355524e-01,6821.15,9.879337e+06,8554.83,8.236002e+25,1.048813e+26,6.467407e-45,3.192768e-04,1.790009e-08,1.783660e+04,equilibrium,0.801518,3.2513
200,10000,7,0.202733,1.5378,1.65826,6.152343e-01,6777.12,9.481695e+06,8628.85,7.958291e+25,1.013151e+26,6.511719e-45,3.274140e-04,1.904629e-08,1.719043e+04,equilibrium,0.798202,3.2353
200,10000,7,0.213641,1.6323,1.69872,5.955658e-01,6733.73,9.100604e+06,8701.51,7.689858e+25,9.787069e+25,6.555883e-45,3.357241e-04,2.026739e-08,1.656474e+04,equilibrium,0.794905,3.2192
200,10000,7,0.224825,1.7300,1.74054,5.765261e-01,6690.96,8.735338e+06,8772.86,7.430391e+25,9.454393e+25,6.599899e-45,3.442185e-04,2.156837e-08,1.595941e+04,equilibrium,0.791628,3.2030
200,10000,7,0.236291,1.8310,1.78377,5.580951e-01,6648.80,8.385208e+06,8842.95,7.179587e+25,9.133077e+25,6.643767e-45,3.529081e-04,2.295456e-08,1.537420e+04,equilibrium,0.788371,3.1868
200,10000,7,0.248047,1.9354,1.82844,5.402533e-01,6607.23,8.049555e+06,8911.81,6.937155e+25,8.822732e+25,6.687485e-45,3.618035e-04,2.443164e-08,1.480881e+04,equilibrium,0.785133,3.1705
200,10000,7,0.260098,2.0432,1.87459,5.229819e-01,6566.23,7.727752e+06,8979.49,6.702815e+25,8.522982e+25,6.731052e-45,3.709152e-04,2.600568e-08,1.426285e+04,equilibrium,0.781917,3.1542
200,10000,7,0.272453,2.1545,1.92226,5.062626e-01,6525.78,7.419201e+06,9046.03,6.476294e+25,8.233462e+25,6.774467e-45,3.802535e-04,2.768317e-08,1.373591e+04,equilibrium,0.778720,3.1379
200,10000,7,0.285119,2.2695,1.97148,4.900779e-01,6485.87,7.123331e+06,9111.46,6.257332e+25,7.953822e+25,6.817727e-45,3.898286e-04,2.947103e-08,1.322752e+04,equilibrium,0.775543,3.1215
200,10000,7,0.298104,2.3882,2.02230,4.744105e-01,6446.48,6.839599e+06,9175.82,6.045674e+25,7.683724e+25,6.860830e-45,3.996505e-04,3.137667e-08,1.273719e+04,equilibrium,0.772387,3.1051
200,10000,7,0.311417,2.5108,2.07477,4.592440e-01,6407.61,6.567485e+06,9239.14,5.841077e+25,7.422839e+25,6.903775e-45,4.097295e-04,3.340799e-08,1.226442e+04,equilibrium,0.769252,3.0886
200,10000,7,0.325066,2.6373,2.12893,4.445624e-01,6369.23,6.306493e+06,9301.46,5.643306e+25,7.170852e+25,6.946560e-45,4.200755e-04,3.557344e-08,1.180868e+04,equilibrium,0.766136,3.0722
200,10000,7,0.339060,2.7679,2.18483,4.303502e-01,6331.34,6.056152e+06,9362.79,5.452131e+25,6.927458e+25,6.989181e-45,4.306988e-04,3.788205e-08,1.136947e+04,equilibrium,0.763041,3.0557
200,10000,7,0.353408,2.9027,2.24252,4.165923e-01,6293.91,5.816009e+06,9423.18,5.267335e+25,6.692362e+25,7.031636e-45,4.416097e-04,4.034347e-08,1.094625e+04,equilibrium,0.759966,3.0393
200,10000,7,0.368121,3.0418,2.30205,4.032742e-01,6256.95,5.585633e+06,9482.64,5.088703e+25,6.465279e+25,7.073923e-45,4.528185e-04,4.296802e-08,1.053850e+04,equilibrium,0.756911,3.0228
200,10000,7,0.383208,3.1853,2.36348,3.903819e-01,6220.43,5.364613e+06,9541.21,4.916031e+25,6.245935e+25,7.116037e-45,4.643359e-04,4.576671e-08,1.014571e+04,equilibrium,0.753877,3.0063
200,10000,7,0.398679,3.3334,2.42686,3.779017e-01,6184.35,5.152553e+06,9598.91,4.749121e+25,6.034064e+25,7.157977e-45,4.761724e-04,4.875133e-08,9.767372e+03,equilibrium,0.750863,2.9898
200,10000,7,0.414546,3.4861,2.49225,3.658205e-01,6148.70,4.949080e+06,9655.75,4.587782e+25,5.829411e+25,7.199740e-45,4.883390e-04,5.193448e-08,9.402983e+03,equilibrium,0.747868,2.9733
200,10000,7,0.430819,3.6437,2.55970,3.541256e-01,6113.47,4.753832e+06,9711.78,4.431828e+25,5.631728e+25,7.241321e-45,5.008468e-04,5.532962e-08,9.052055e+03,equilibrium,0.744894,2.9567
200,10000,7,0.447510,3.8063,2.62928,3.428045e-01,6078.64,4.566466e+06,9767.00,4.281081e+25,5.440776e+25,7.282717e-45,5.137070e-04,5.895116e-08,8.714113e+03,equilibrium,0.741939,2.9402
200,10000,7,0.464631,3.9739,2.70106,3.318453e-01,6044.22,4.386654e+06,9821.43,4.135368e+25,5.256325e+25,7.323925e-45,5.269313e-04,6.281449e-08,8.388691e+03,equilibrium,0.739004,2.9237
200,10000,7,0.482193,4.1469,2.77510,3.212365e-01,6010.18,4.214081e+06,9875.11,3.994522e+25,5.078151e+25,7.364941e-45,5.405315e-04,6.693607e-08,8.075339e+03,equilibrium,0.736089,2.9072
200,10000,7,0.500210,4.3253,2.85146,3.109669e-01,5976.53,4.048448e+06,9928.04,3.858383e+25,4.906041e+25,7.405762e-45,5.545197e-04,7.133353e-08,7.773619e+03,equilibrium,0.733193,2.8906
200,10000,7,0.518695,4.5093,2.93022,3.010256e-01,5943.26,3.889466e+06,9980.25,3.726794e+25,4.739787e+25,7.446384e-45,5.689083e-04,7.602569e-08,7.483106e+03,equilibrium,0.730317,2.8741
200,10000,7,0.537660,4.6991,3.01145,2.914020e-01,5910.35,3.736861e+06,10031.75,3.599605e+25,4.579188e+25,7.486802e-45,5.837101e-04,8.103271e-08,7.203388e+03,equilibrium,0.727460,2.8575
200,10000,7,0.557121,4.8948,3.09523,2.820862e-01,5877.80,3.590369e+06,10082.55,3.476670e+25,4.424051e+25,7.527014e-45,5.989380e-04,8.637612e-08,6.934069e+03,equilibrium,0.724622,2.8410
200,10000,7,0.577090,5.0966,3.18163,2.730681e-01,5845.61,3.449739e+06,10132.69,3.357849e+25,4.274189e+25,7.567015e-45,6.146055e-04,9.207899e-08,6.674764e+03,equilibrium,0.721803,2.8244
