plate_radius,plate_mass_t,d_over_d,l_over_d,r_foot_over_r,rho_impact,e_eff,e_eff_lo,e_eff_hi,eta_capture,focusing_factor,peak_compressive,f,f_lo,f_hi,survives_baseline,survives_relaxed
16.0,36.19114736935442,0.0,0.6,0.7,0.01888055747244644,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8516414958884525,1.0,110039687.27346104,0.5781236334157134,0.5612490624535008,0.6619273391371667,True,True
16.0,37.638793264128594,0.1,0.6,0.7,0.01888055747244644,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9134980291407299,1.8386648788564666,202326108.2700617,0.6201139825555237,0.6020137756128179,0.7100045296705089,True,True
16.0,39.448350632596316,0.15,0.6,0.7,0.01888055747244644,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9296974177958603,2.0248958634958796,222818907.58041146,0.6311106865367538,0.6126895021232165,0.7225952950100406,True,True
16.0,36.19114736935442,0.0,1.0,0.3,0.14391180473442505,0.4631797971481243,0.41707548570731723,0.5694503992686686,0.8351605669227239,1.0,838746949.6621584,0.6109950344480518,0.5917427830078087,0.6553715426051583,False,True
16.0,37.638793264128594,0.1,1.0,0.3,0.14391180473442505,0.4631797971481243,0.41707548570731723,0.5694503992686686,0.9237095267874664,1.5571606568908787,1306063751.1011472,0.6757765590143374,0.6544830631624126,0.7248581428124311,False,False
16.0,39.448350632596316,0.15,1.0,0.3,0.14391180473442505,0.4631797971481243,0.41707548570731723,0.5694503992686686,0.9195513731158785,1.8625062974422153,1562171475.7062187,0.6727344957914851,0.651536854345507,0.721595134842384,False,False
16.0,36.19114736935442,0.0,1.0,0.5,0.031084949822635807,0.39828801198841396,0.3427200279819873,0.4781719241445587,0.8205366236353576,1.0,181169341.1270262,0.5736732621133849,0.5508754791239564,0.6064470998950781,True,True
16.0,37.638793264128594,0.1,1.0,0.5,0.031084949822635807,0.39828801198841396,0.3427200279819873,0.4781719241445587,0.8882953840486297,1.8317252666512955,331852459.6849416,0.6210463933099216,0.5963660014630231,0.6565266485239464,True,True
16.0,39.448350632596316,0.15,1.0,0.5,0.031084949822635807,0.39828801198841396,0.3427200279819873,0.4781719241445587,0.9115454545792234,2.1734864761416115,393769112.8310777,0.6373015407603287,0.6119751691397342,0.6737104492702986,True,True
16.0,36.19114736935442,0.0,1.0,0.7,0.011328334483467862,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.7936265883876891,1.0,66023812.36407661,0.5387411123918542,0.5230160587772745,0.616836002538769,True,True
16.0,37.638793264128594,0.1,1.0,0.7,0.011328334483467862,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8829985255411649,2.1425329201875902,141458191.5063226,0.5994098671225838,0.581913982585829,0.6862991849214212,True,True
16.0,39.448350632596316,0.15,1.0,0.7,0.011328334483467862,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8715894166770193,2.08153413499622,137430819.15841094,0.5916649703527355,0.5743951478597786,0.6774316026008912,True,True
18.0,45.80442088933919,0.0,0.3,0.3,0.33691286705087164,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9199513067172531,1.0,1963595968.1162555,0.6777493988389635,0.6541738212015207,0.7280098128327499,False,False
18.0,47.63659772491276,0.1,0.3,0.3,0.33691286705087164,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9717192808390559,1.1525355848419279,2263114227.50612,0.7158880623573212,0.6909858276629992,0.7689767562741678,False,False
18.0,49.92681876937972,0.15,0.3,0.3,0.33691286705087164,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9926095565300276,1.2095895544882451,2375145172.268656,0.7312784114853189,0.7058408220251262,0.7855084200532847,False,False
18.0,45.80442088933919,0.0,0.3,0.5,0.07277317928298827,0.40156842631873774,0.3978482946540221,0.48603838193741283,0.9163099624599944,1.0,424136729.1131112,0.6421355560526181,0.640431159199597,0.6808358869835908,False,True
18.0,49.92681876937972,0.15,0.3,0.5,0.07277317928298827,0.40156842631873774,0.3978482946540221,0.48603838193741283,0.9677164437005982,1.6420945983340616,696472631.831717,0.6781604065601065,0.6763603902677681,0.7190318890855322,False,True
18.0,45.80442088933919,0.0,0.3,0.7,0.026520837931118174,0.3836618487909891,0.3338334391294293,0.5056469617353764,0.9085701308050995,1.0,154568778.83130872,0.6285769134730274,0.6059406111310207,0.6839929284851057,True,True
18.0,47.63659772491276,0.1,0.3,0.7,0.026520837931118174,0.3836618487909891,0.3338334391294293,0.5056469617353764,0.9687577711723405,1.7203489413182185,265912235.02329183,0.6702165843454793,0.6460807548030818,0.7293035974115847,True,True
18.0,49.92681876937972,0.15,0.3,0.7,0.026520837931118174,0.3836618487909891,0.3338334391294293,0.5056469617353764,0.9612496787475207,1.9285718352082186,298096993.4565903,0.6650222538227694,0.6410734824329323,0.7236513291376555,True,True
18.0,45.80442088933919,0.0,0.6,0.3,0.16845643352543582,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.8762356399767697,1.0,981797984.0581278,0.6455430563544547,0.6230877794195465,0.6934151183861885,False,False
18.0,47.63659772491276,0.1,0.6,0.3,0.16845643352543582,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9341076518363784,1.2620098003235947,1239038677.8193057,0.6881787056122544,0.6642403435415688,0.7392125341999773,False,False
18.0,49.92681876937972,0.15,0.6,0.3,0.16845643352543582,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.922065829395802,1.5730536268921136,1544420879.6980033,0.679307216588396,0.6556774501115981,0.7296831549414036,False,False
18.0,45.80442088933919,0.0,0.6,0.5,0.03638658964149413,0.4127929149313769,0.3515329413250481,0.4509246722009161,0.8676099067228468,1.0,212068364.5565556,0.6128765645711554,0.5863016845779399,0.629418309755057,True,True
18.0,47.63659772491276,0.1,0.6,0.5,0.03638658964149413,0.4127929149313769,0.3515329413250481,0.4509246722009161,0.9478263822917862,1.6543321066613133,350831504.293066,0.6695411987434371,0.6405092891621487,0.687612341515045,True,True
18.0,49.92681876937972,0.15,0.6,0.5,0.03638658964149413,0.4127929149313769,0.3515329413250481,0.4509246722009161,0.935378256573032,1.9719425745429133,418186636.78275937,0.6607478868336216,0.6320972631788228,0.6785816951510454,False,True
18.0,45.80442088933919,0.0,0.6,0.7,0.013260418965559087,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8516414958884525,1.0,77284389.41565436,0.5781236334157134,0.5612490624535008,0.6619273391371667,True,True
18.0,47.63659772491276,0.1,0.6,0.7,0.013260418965559087,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9134980291407299,1.8386648788564666,142100092.5024301,0.6201139825555237,0.6020137756128179,0.7100045296705089,True,True
18.0,49.92681876937972,0.15,0.6,0.7,0.013260418965559087,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9296974177958603,2.0248958634958796,156492840.44056326,0.6311106865367538,0.6126895021232165,0.7225952950100406,True,True
18.0,45.80442088933919,0.0,1.0,0.3,0.10107386011526151,0.429858670195388,0.40281987125596763,0.5256207297783559,0.8351605669227239,1.0,589078790.4348768,0.5970807888098761,0.5857899194842983,0.6370691367953758,False,True
18.0,47.63659772491276,0.1,1.0,0.3,0.10107386011526151,0.429858670195388,0.40281987125596763,0.5256207297783559,0.9237095267874664,1.5571606568908787,917290316.274057,0.6603870378095689,0.6478990397229523,0.7046152011803571,False,False
18.0,49.92681876937972,0.15,1.0,0.3,0.10107386011526151,0.429858670195388,0.40281987125596763,0.5256207297783559,0.9195513731158785,1.8625062974422153,1097162956.8746011,0.6574142517699065,0.6449824694238325,0.7014433184608679,False,False
18.0,45.80442088933919,0.0,1.0,0.5,0.021831953784896482,0.3657416069381787,0.3229454284232199,0.5393098787900145,0.8205366236353576,1.0,127241018.73393336,0.5603205034576905,0.5427625875461103,0.631530065335455,True,True
18.0,47.63659772491276,0.1,1.0,0.5,0.021831953784896482,0.3657416069381787,0.3229454284232199,0.5393098787900145,0.8882953840486297,1.8317252666512955,233070588.96939656,0.6065909826231711,0.5875831587082915,0.6836809299748128,True,True
18.0,49.92681876937972,0.15,1.0,0.5,0.021831953784896482,0.3657416069381787,0.3229454284232199,0.5393098787900145,0.9115454545792234,2.1734864761416115,276556633.4286856,0.6224677769671106,0.6029624459677747,0.7015754615999664,True,True
18.0,45.80442088933919,0.0,1.0,0.7,0.007956251379335453,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.7936265883876891,1.0,46370633.64939263,0.5387411123918542,0.5230160587772745,0.616836002538769,True,True
18.0,47.63659772491276,0.1,1.0,0.7,0.007956251379335453,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8829985255411649,2.1425329201875902,99350609.12378211,0.5994098671225838,0.581913982585829,0.6862991849214212,True,True
18.0,49.92681876937972,0.15,1.0,0.7,0.007956251379335453,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8715894166770193,2.08153413499622,96522056.80261509,0.5916649703527355,0.5743951478597786,0.6774316026008912,True,True
20.0,56.54866776461627,0.0,0.3,0.3,0.24560948008008537,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9199513067172531,1.0,1431461460.75675,0.6777493988389635,0.6541738212015207,0.7280098128327499,False,False
20.0,58.81061447520093,0.1,0.3,0.3,0.24560948008008537,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9717192808390559,1.1525355848419279,1649810271.8519614,0.7158880623573212,0.6909858276629992,0.7689767562741678,False,False
20.0,61.63804786343174,0.15,0.3,0.3,0.24560948008008537,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9926095565300276,1.2095895544882451,1731480830.58385,0.7312784114853189,0.7058408220251262,0.7855084200532847,False,False
20.0,56.54866776461627,0.0,0.3,0.5,0.05305164769729845,0.41572980526500286,0.37771773951717613,0.45171105782803245,0.9163099624599944,1.0,309195675.523458,0.648623662357935,0.631208245088726,0.6651086524505816,True,True
20.0,61.63804786343174,0.15,0.3,0.5,0.05305164769729845,0.41572980526500286,0.37771773951717613,0.45171105782803245,0.9677164437005982,1.6420945983340616,507728548.6053216,0.6850125061959945,0.6666200556543943,0.7024223310810885,False,True
20.0,56.54866776461627,0.0,0.3,0.7,0.01933369085178515,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9085701308050995,1.0,112680639.76802407,0.6167687551274899,0.5987661904093122,0.7061743844173829,True,True
20.0,58.81061447520093,0.1,0.3,0.7,0.01933369085178515,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9687577711723405,1.7203489413182185,193850019.33197975,0.6576262021915597,0.6384310692233279,0.7529544495381773,True,True
20.0,61.63804786343174,0.15,0.3,0.7,0.01933369085178515,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9612496787475207,1.9285718352082186,217312708.22985438,0.652529449985833,0.6334830836512436,0.747118881796645,True,True
20.0,56.54866776461627,0.0,0.6,0.3,0.12280474004004269,0.4478144916729414,0.40941742826891986,0.5495996994963017,0.8762356399767697,1.0,715730730.378375,0.6343133288393407,0.6174908911268149,0.6789072421979759,False,True
20.0,58.81061447520093,0.1,0.6,0.3,0.12280474004004269,0.4478144916729414,0.40941742826891986,0.5495996994963017,0.9341076518363784,1.2620098003235947,903259196.1302737,0.6762072975556456,0.6582738021887741,0.7237464682914241,False,False
20.0,61.63804786343174,0.15,0.6,0.3,0.12280474004004269,0.4478144916729414,0.40941742826891986,0.5495996994963017,0.922065829395802,1.5730536268921136,1125882821.2998443,0.667490135037836,0.6497878249808399,0.7144164660737714,False,False
20.0,56.54866776461627,0.0,0.6,0.5,0.026525823848649224,0.3836791635342297,0.3338439592502696,0.5056144362387722,0.8676099067228468,1.0,154597837.761729,0.6002468750041398,0.5786281165339795,0.6531430002928463,True,True
20.0,58.81061447520093,0.1,0.6,0.5,0.026525823848649224,0.3836791635342297,0.3338439592502696,0.5056144362387722,0.9478263822917862,1.6543321066613133,255756166.62964508,0.6557438079125868,0.6321262472189678,0.7135305421132413,True,True
20.0,61.63804786343174,0.15,0.6,0.5,0.026525823848649224,0.3836791635342297,0.3338439592502696,0.5056144362387722,0.935378256573032,1.9719425745429133,304858058.2146315,0.6471317018215395,0.6238243185719937,0.7041595032201056,True,True
20.0,56.54866776461627,0.0,0.6,0.7,0.009666845425892575,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8516414958884525,1.0,56340319.884012036,0.5781236334157134,0.5612490624535008,0.6619273391371667,True,True
20.0,58.81061447520093,0.1,0.6,0.7,0.009666845425892575,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9134980291407299,1.8386648788564666,103590967.43427156,0.6201139825555237,0.6020137756128179,0.7100045296705089,True,True
20.0,61.63804786343174,0.15,0.6,0.7,0.009666845425892575,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9296974177958603,2.0248958634958796,114083280.68117063,0.6311106865367538,0.6126895021232165,0.7225952950100406,True,True
20.0,56.54866776461627,0.0,1.0,0.3,0.07368284402402563,0.4026382338360726,0.3980362969223997,0.48753520513408216,0.8351605669227239,1.0,429438438.2270251,0.5857140712790112,0.5837923931581285,0.6211653726186452,False,True
20.0,58.81061447520093,0.1,1.0,0.3,0.07368284402402563,0.4026382338360726,0.3980362969223997,0.48753520513408216,0.9237095267874664,1.5571606568908787,668704640.5637875,0.6478151496153631,0.645689723130946,0.6870252202070499,False,True
20.0,61.63804786343174,0.15,1.0,0.3,0.07368284402402563,0.4026382338360726,0.3980362969223997,0.48753520513408216,0.9195513731158785,1.8625062974422153,799831795.561584,0.6448989569543956,0.6427830982504155,0.6839325202196277,False,True
20.0,56.54866776461627,0.0,1.0,0.5,0.015915494309189534,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8205366236353576,1.0,92758702.6570374,0.557008572852429,0.5407503191747068,0.6377514794308317,True,True
20.0,58.81061447520093,0.1,1.0,0.5,0.015915494309189534,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8882953840486297,1.8317252666512955,169908459.35869008,0.6030055574462804,0.5854047200447432,0.6904160996966631,True,True
20.0,61.63804786343174,0.15,1.0,0.5,0.015915494309189534,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9115454545792234,2.1734864761416115,201609785.76951176,0.6187885075693201,0.6007269892745444,0.7084869163435343,True,True
20.0,56.54866776461627,0.0,1.0,0.7,0.0058001072555355455,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.7936265883876891,1.0,33804191.930407226,0.5387411123918542,0.5230160587772745,0.616836002538769,True,True
20.0,58.81061447520093,0.1,1.0,0.7,0.0058001072555355455,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8829985255411649,2.1425329201875902,72426594.05123717,0.5994098671225838,0.581913982585829,0.6862991849214212,True,True
20.0,61.63804786343174,0.15,1.0,0.7,0.0058001072555355455,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8715894166770193,2.08153413499622,70364579.4091064,0.5916649703527355,0.5743951478597786,0.6774316026008912,True,True
22.0,68.4238879951857,0.0,0.3,0.3,0.18453003762590942,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9199513067172531,1.0,1075478182.3867397,0.6777493988389635,0.6541738212015207,0.7280098128327499,False,False
22.0,71.16084351499312,0.1,0.3,0.3,0.18453003762590942,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9717192808390559,1.1525355848419279,1239526875.9218347,0.7158880623573212,0.6909858276629992,0.7689767562741678,False,False
22.0,74.5820379147524,0.15,0.3,0.3,0.18453003762590942,0.4734462441440275,0.4221922756670009,0.5827137969520892,0.9926095565300276,1.2095895544882451,1300887175.4950042,0.7312784114853189,0.7058408220251262,0.7855084200532847,False,False
22.0,68.4238879951857,0.0,0.3,0.5,0.039858488127196424,0.4211872185556415,0.3566331664494,0.4351560933527043,0.9163099624599944,1.0,232303287.3955357,0.6511240034416719,0.6215482429106165,0.6575239130121243,True,True
22.0,74.5820379147524,0.15,0.3,0.5,0.039858488127196424,0.4211872185556415,0.3566331664494,0.4351560933527043,0.9677164437005982,1.6420945983340616,381463973.40745425,0.6876531204867051,0.6564181116213476,0.6944120754072614,True,True
22.0,68.4238879951857,0.0,0.3,0.7,0.014525688093001619,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9085701308050995,1.0,84658632.43277544,0.6167687551274899,0.5987661904093122,0.7061743844173829,True,True
22.0,71.16084351499312,0.1,0.3,0.7,0.014525688093001619,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9687577711723405,1.7203489413182185,145642388.6791734,0.6576262021915597,0.6384310692233279,0.7529544495381773,True,True
22.0,74.5820379147524,0.15,0.3,0.7,0.014525688093001619,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9612496787475207,1.9285718352082186,163270254.11709574,0.652529449985833,0.6334830836512436,0.747118881796645,True,True
22.0,68.4238879951857,0.0,0.6,0.3,0.09226501881295471,0.42200583814505743,0.4014398564264505,0.5146334250697796,0.8762356399767697,1.0,537739091.1933699,0.6230060978188685,0.6139957747423915,0.6635878942731125,False,True
22.0,71.16084351499312,0.1,0.6,0.3,0.09226501881295471,0.42200583814505743,0.4014398564264505,0.5146334250697796,0.9341076518363784,1.2620098003235947,678632003.103136,0.6641532671836504,0.6545478467382115,0.7074153360424116,False,True
22.0,74.5820379147524,0.15,0.6,0.3,0.09226501881295471,0.42200583814505743,0.4014398564264505,0.5146334250697796,0.922065829395802,1.5730536268921136,845892427.7233995,0.6555914962774474,0.6461099017820944,0.6982958626587853,False,True
22.0,68.4238879951857,0.0,0.6,0.5,0.019929244063598212,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8676099067228468,1.0,116151643.69776785,0.5889635416823064,0.571772569883498,0.6743385799525675,True,True
22.0,71.16084351499312,0.1,0.6,0.5,0.019929244063598212,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9478263822917862,1.6543321066613133,192153393.41070256,0.6434172531789949,0.6246368583473005,0.7366857982182968,True,True
22.0,74.5820379147524,0.15,0.6,0.5,0.019929244063598212,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.935378256573032,1.9719425745429133,229044371.3107675,0.6349670359168191,0.6164332903874448,0.7270106534842278,True,True
22.0,68.4238879951857,0.0,0.6,0.7,0.007262844046500809,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8516414958884525,1.0,42329316.21638772,0.5781236334157134,0.5612490624535008,0.6619273391371667,True,True
22.0,71.16084351499312,0.1,0.6,0.7,0.007262844046500809,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9134980291407299,1.8386648788564666,77829427.0730816,0.6201139825555237,0.6020137756128179,0.7100045296705089,True,True
22.0,74.5820379147524,0.15,0.6,0.7,0.007262844046500809,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9296974177958603,2.0248958634958796,85712457.31117254,0.6311106865367538,0.6126895021232165,0.7225952950100406,True,True
22.0,68.4238879951857,0.0,1.0,0.3,0.05535901128777282,0.4128934827470835,0.38086661808997585,0.4562637188609838,0.8351605669227239,1.0,322643454.7160219,0.589996461026238,0.5766226738043443,0.6081070165164668,True,True
22.0,71.16084351499312,0.1,1.0,0.3,0.05535901128777282,0.4128934827470835,0.38086661808997585,0.4562637188609838,0.9237095267874664,1.5571606568908787,502407693.88714314,0.652551585174702,0.6377598251762503,0.6725823353134177,False,True
22.0,74.5820379147524,0.15,1.0,0.3,0.05535901128777282,0.4128934827470835,0.38086661808997585,0.4562637188609838,0.9195513731158785,1.8625062974422153,600925466.237103,0.6496140710632783,0.6348888973772583,0.6695546511487267,False,True
22.0,68.4238879951857,0.0,1.0,0.5,0.01195754643815893,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8205366236353576,1.0,69690986.21866073,0.557008572852429,0.5407503191747068,0.6377514794308317,True,True
22.0,71.16084351499312,0.1,1.0,0.5,0.01195754643815893,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8882953840486297,1.8317252666512955,127654740.31456809,0.6030055574462804,0.5854047200447432,0.6904160996966631,True,True
22.0,74.5820379147524,0.15,1.0,0.5,0.01195754643815893,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9115454545792234,2.1734864761416115,151472416.05523053,0.6187885075693201,0.6007269892745444,0.7084869163435343,True,True
22.0,68.4238879951857,0.0,1.0,0.7,0.004357706427900485,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.7936265883876891,1.0,25397589.729832634,0.5387411123918542,0.5230160587772745,0.616836002538769,True,True
22.0,71.16084351499312,0.1,1.0,0.7,0.004357706427900485,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8829985255411649,2.1425329201875902,54415172.08958466,0.5994098671225838,0.581913982585829,0.6862991849214212,True,True
22.0,74.5820379147524,0.15,1.0,0.7,0.004357706427900485,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8715894166770193,2.08153413499622,52865949.969276056,0.5916649703527355,0.5743951478597786,0.6774316026008912,True,True
24.0,81.43008158104745,0.0,0.3,0.3,0.1421351157870865,0.46197633081205147,0.4164756789321309,0.5678956206173676,0.9199513067172531,1.0,828392049.0490456,0.6724735179601209,0.651544325883411,0.721193812491603,False,True
24.0,84.68728484428935,0.1,0.3,0.3,0.1421351157870865,0.46197633081205147,0.4164756789321309,0.5678956206173676,0.9717192808390559,1.1525355848419279,954751314.7291447,0.7103152943902041,0.6882083640289718,0.7617772024485069,False,False
24.0,88.75878892334173,0.15,0.3,0.3,0.1421351157870865,0.46197633081205147,0.4164756789321309,0.5678956206173676,0.9926095565300276,1.2095895544882451,1002014369.5508395,0.7255858386923737,0.7030036477501961,0.7781540883331889,False,False
24.0,81.43008158104745,0.0,0.3,0.5,0.030701185010010672,0.39714379410405126,0.342024822153991,0.4803213210137586,0.9163099624599944,1.0,178932682.59459376,0.6401083887633486,0.6148553572041521,0.6782165870434232,True,True
24.0,88.75878892334173,0.15,0.3,0.5,0.030701185010010672,0.39714379410405126,0.342024822153991,0.4803213210137586,0.9677164437005982,1.6420945983340616,293824391.55400556,0.6760195118843666,0.6493497441263939,0.7162656421528031,True,True
24.0,81.43008158104745,0.0,0.3,0.7,0.011188478502190484,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9085701308050995,1.0,65208703.5694584,0.6167687551274899,0.5987661904093122,0.7061743844173829,True,True
24.0,84.68728484428935,0.1,0.3,0.7,0.011188478502190484,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9687577711723405,1.7203489413182185,112181724.1504513,0.6576262021915597,0.6384310692233279,0.7529544495381773,True,True
24.0,88.75878892334173,0.15,0.3,0.7,0.011188478502190484,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9612496787475207,1.9285718352082186,125759669.1144991,0.652529449985833,0.6334830836512436,0.747118881796645,True,True
24.0,81.43008158104745,0.0,0.6,0.3,0.07106755789354326,0.39952599704808883,0.3974893690251954,0.48318071318829053,0.8762356399767697,1.0,414196024.5245228,0.6131572788437795,0.6122649958142621,0.6498079007108717,False,True
24.0,84.68728484428935,0.1,0.6,0.3,0.07106755789354326,0.39952599704808883,0.3974893690251954,0.48318071318829053,0.9341076518363784,1.2620098003235947,522719442.2050197,0.6536539713932783,0.6527027564832137,0.6927252266226596,False,True
24.0,88.75878892334173,0.15,0.6,0.3,0.07106755789354326,0.39952599704808883,0.3974893690251954,0.48318071318829053,0.922065829395802,1.5730536268921136,651552558.6225954,0.6452275496145664,0.6442885970610164,0.6837951272249091,False,True
24.0,81.43008158104745,0.0,0.6,0.5,0.015350592505005336,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8676099067228468,1.0,89466341.29729688,0.5889635416823064,0.571772569883498,0.6743385799525675,True,True
24.0,84.68728484428935,0.1,0.6,0.5,0.015350592505005336,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9478263822917862,1.6543321066613133,148007040.8736372,0.6434172531789949,0.6246368583473005,0.7366857982182968,True,True
24.0,88.75878892334173,0.15,0.6,0.5,0.015350592505005336,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.935378256573032,1.9719425745429133,176422487.39272657,0.6349670359168191,0.6164332903874448,0.7270106534842278,True,True
24.0,81.43008158104745,0.0,0.6,0.7,0.005594239251095242,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8516414958884525,1.0,32604351.7847292,0.5781236334157134,0.5612490624535008,0.6619273391371667,True,True
24.0,84.68728484428935,0.1,0.6,0.7,0.005594239251095242,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9134980291407299,1.8386648788564666,59948476.52446274,0.6201139825555237,0.6020137756128179,0.7100045296705089,True,True
24.0,88.75878892334173,0.15,0.6,0.7,0.005594239251095242,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9296974177958603,2.0248958634958796,66020417.06086266,0.6311106865367538,0.6126895021232165,0.7225952950100406,True,True
24.0,81.43008158104745,0.0,1.0,0.3,0.04264053473612595,0.428349660889543,0.36155967246192006,0.4302840309600657,0.8351605669227239,1.0,248517614.71471366,0.5964506562761955,0.5685604739762077,0.5972584110785636,True,True
24.0,84.68728484428935,0.1,1.0,0.3,0.04264053473612595,0.428349660889543,0.36155967246192006,0.4302840309600657,0.9237095267874664,1.5571606568908787,386981852.1781178,0.6596900946736589,0.628842820371349,0.6605834927048961,True,True
24.0,88.75878892334173,0.15,1.0,0.3,0.04264053473612595,0.428349660889543,0.36155967246192006,0.4302840309600657,0.9195513731158785,1.8625062974422153,462865622.43147236,0.6567204459802893,0.6260120331957822,0.6576098223075211,False,True
24.0,81.43008158104745,0.0,1.0,0.5,0.009210355503003203,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8205366236353576,1.0,53679804.77837814,0.557008572852429,0.5407503191747068,0.6377514794308317,True,True
24.0,84.68728484428935,0.1,1.0,0.5,0.009210355503003203,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8882953840486297,1.8317252666512955,98326654.72146419,0.6030055574462804,0.5854047200447432,0.6904160996966631,True,True
24.0,88.75878892334173,0.15,1.0,0.5,0.009210355503003203,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9115454545792234,2.1734864761416115,116672329.72772673,0.6187885075693201,0.6007269892745444,0.7084869163435343,True,True
24.0,81.43008158104745,0.0,1.0,0.7,0.0033565435506571453,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.7936265883876891,1.0,19562611.07083752,0.5387411123918542,0.5230160587772745,0.616836002538769,True,True
24.0,84.68728484428935,0.1,1.0,0.7,0.0033565435506571453,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8829985255411649,2.1425329201875902,41913538.22409559,0.5994098671225838,0.581913982585829,0.6862991849214212,True,True
24.0,88.75878892334173,0.15,1.0,0.7,0.0033565435506571453,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8715894166770193,2.08153413499622,40720242.71360325,0.5916649703527355,0.5743951478597786,0.6774316026008912,True,True
26.0,95.56724852220151,0.0,0.3,0.3,0.1117931179244813,0.438713247924423,0.40488137478794084,0.5378416477283905,0.9199513067172531,1.0,651552781.4095359,0.6617730662097482,0.6462112282594485,0.7073697166759733,False,True
26.0,99.38993846308958,0.1,0.3,0.3,0.1117931179244813,0.438713247924423,0.40488137478794084,0.5378416477283905,0.9717192808390559,1.1525355848419279,750937765.9772242,0.6990127013033713,0.682575159586561,0.7471751899874902,False,True
26.0,104.16830088919966,0.15,0.3,0.3,0.1117931179244813,0.438713247924423,0.40488137478794084,0.5378416477283905,0.9926095565300276,1.2095895544882451,788111438.5907375,0.7140402594980686,0.6972493392027767,0.7632381579825422,False,True
26.0,95.56724852220151,0.0,0.3,0.5,0.02414731347168796,0.3750259876581337,0.3285864480874462,0.5218693028956376,0.9163099624599944,1.0,140735400.78445974,0.6299750055662706,0.6086984991859327,0.6972520019026598,True,True
